category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,URL,cpu,ssd_capacity,gpu_full_name,os,screen_diagonal,ram,auto_time,weight_kg,matrix,ram_type,case_material,cpu_model,processor_brand,ghz_processor,processor_cores,screen_size,brightness,touch_screen,battery_capacity,screen_coating,gpu_type,brand_graphic_proccessor,storage_type,hz_screen,web_camera,brand,video_memory,chipset,hdd_capacity
laptop,"Ninkear S13 Pro Планшет для офиса и учебы, Сенсорный экран 2.5K 2560x1600 Игровой ноутбук 13"", Intel Core Ultra 5 115U, RAM 16 ГБ, SSD 1024 ГБ, Intel Graphics, Windows Pro, ( LPDDR5 6400МГц, с Office), серебристый, Русская раскладка",611177,1294286,50932,5.0,51,Электроника-Ninkear,4.8,https://www.ozon.kz/product/ninkear-s13-pro-planshet-dlya-ofisa-i-ucheby-sensornyy-ekran-2-5k-2560x1600-igrovoy-noutbuk-13-1742710682/,Intel Core Ultra 5 115U,1024,Intel Graphics,Windows Pro,13.0,16.0,8.0,0.85,IPS,LPDDR5,"Магниевый сплав, Алюминиевый сплав",Intel Core Ultra 5,Intel,4.2,8.0,2560x1600,350.0,Да,42.0,Матовое,Встроенная,Intel,SSD,60,5,,,Intel,
laptop,,,,,,,,,https://www.ozon.kz/product/lenovo-noutbuk-15-intel-core-i3-1115g4-ram-12-gb-ssd-1000-gb-intel-uhd-graphics-windows-pro-3532521629/,Intel Core i3-1115G4,1000,Intel UHD Graphics,Windows Pro,15.0,12.0,6.0,2.2,TN,DDR4,Пластик,Intel Core i3,Intel,3.4,2.0,1920x1080,,Нет,,Матовое,Встроенная,Intel,SSD,60,,,,Intel,1000
laptop,,,,,,,,,https://www.ozon.kz/product/lenovo-thinkbook-16-noutbuk-16-intel-core-ultra-7-255h-ram-32-gb-ssd-1000-gb-intel-arc-140t-windows-3724583266/,Intel Core Ultra 7 255H,1000,Intel Arc 140T,Windows Home,16.0,32.0,8.0,2.0,IPS,DDR5,Алюминий,Intel Core Ultra 7,Intel,5.1,16.0,3200x2000,,Нет,85.0,Матовое,Встроенная,,SSD,165,,,,,
laptop,"Gigabyte AERO X16 1TH Игровой ноутбук 16"", AMD Ryzen AI 7 350, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5050 для ноутбуков (8 Гб), Без системы, (1TH93KZC94AD), темно-серый, Русская раскладка",709422,861191,59119,4.8,6,Ozon Россия,4.9,https://www.ozon.kz/product/gigabyte-aero-x16-1th-igrovoy-noutbuk-16-amd-ryzen-ai-7-350-ram-16-gb-ssd-1024-gb-nvidia-geforce-rtx-3152832316/,AMD Ryzen AI 7 350,1024,NVIDIA GeForce RTX 5050 для ноутбуков (8 Гб),Без системы,16.0,16.0,,1.9,IPS,DDR5,Пластик,AMD Ryzen AI 7,AMD,2.0,8.0,2560x1600,,Нет,76.0,Матовое,Дискретная,NVIDIA,SSD,165,2.0,Gigabyte,8.0,,
laptop,"Honor MagicBook 14 Ноутбук 14"", AMD Ryzen 5 5500U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Windows Pro, серый, Русская раскладка",,,38903,5.0,33,E-not ru,4.8,https://www.ozon.kz/product/honor-magicbook-14-noutbuk-14-amd-ryzen-5-5500u-ram-16-gb-ssd-512-gb-amd-radeon-graphics-windows-2203643507/,AMD Ryzen 5 5500U,512,AMD Radeon Graphics,Windows Pro,14.0,16.0,,1.38,IPS,DDR4,Металл,AMD Ryzen 5,AMD,,6.0,1920x1080,300.0,,56.0,Матовое,Встроенная,AMD,SSD,60,1,,,,
laptop,"Lenovo IdeaPad Slim 3i Gen 10 (2025) Ноутбук 15.3"", Intel Core 7 240H, RAM 16 ГБ, SSD 1024 ГБ, Intel UHD Graphics, Windows Pro, серый металлик, Русская раскладка",654914,1306418,54577,5.0,17,ТехноМаркет,4.9,https://www.ozon.kz/product/lenovo-ideapad-slim-3i-gen-10-2025-noutbuk-15-3-intel-core-7-240h-ram-16-gb-ssd-1024-gb-intel-3308490341/,Intel Core 7 240H,1024,Intel UHD Graphics,Windows Pro,15.3,16.0,8.0,1.8,IPS,DDR5,"ABS пластик, Алюминий",Intel Core 7,Intel,5.2,10.0,1920x1200,300.0,Нет,60.0,Матовое,Встроенная,Intel,SSD,60,1,Lenovo,,Intel,
laptop,"MSI Thin 15 B13UCX-2649XRU Игровой ноутбук 15.6"", Intel Core i5-13420H, RAM 32 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 2050 (4 Гб), Windows Pro, (9S7-16R831-2649/32GB/WIN11PRO), серый, Русская раскладка",,,55300,,,MetaComp,4.8,https://www.ozon.kz/product/msi-thin-15-b13ucx-2649xru-igrovoy-noutbuk-15-6-intel-core-i5-13420h-ram-32-gb-ssd-512-gb-2860125089/,Intel Core i5-13420H,512,NVIDIA GeForce RTX 2050 (4 Гб),Windows Pro,15.6,32.0,5.0,,,DDR4,,Intel Core i5,,2.1,8.0,1920x1080,,Нет,,Матовое,Дискретная,,SSD,144,1,,4.0,,
laptop,"Acer Ноутбук 17"", Intel Processor N100, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics Xe 24EUs, Windows Pro, Русская раскладка",,,28042,,,Приоритет,5.0,https://www.ozon.kz/product/acer-noutbuk-17-intel-processor-n100-ram-8-gb-ssd-256-gb-intel-uhd-graphics-xe-24eus-windows-pro-3534130103/,Intel Processor N100,256,Intel UHD Graphics Xe 24EUs,Windows Pro,17.0,8.0,4.0,2.5,IPS,DDR5,Пластик,Intel N-series,Intel,3.1,4.0,1920x1080,,Нет,,Матовое,Встроенная,Intel,SSD,60,,,,Intel,
laptop,"Honor 16"" MagicBook X16 AMD 2025 серый [английская/русская раскладка, 1920x1200, IPS, AMD Ryzen 5 6600H, ядра: 6 х 3.3 ГГц, RAM 16 ГБ, SSD 1000 ГБ, AMD Radeon 660M, без ОС] Ноутбук",,,43538,,,Матрица,4.7,https://www.ozon.kz/product/honor-16-magicbook-x16-amd-2025-seryy-angliyskaya-russkaya-raskladka-1920x1200-ips-amd-ryzen-5-6600h-3463655223/,,,,,,,,,,,,,,,,,,,,,,,,,,Honor,,,
laptop,"ASUS Vivobook S14 OLED, Office 2021 Pro Plus + Adobe Photoshop 2024 + Adobe Acrobat Pro Ноутбук 14"", AMD Ryzen 5 220, RAM 24 ГБ, SSD 512 ГБ, AMD Radeon 740M, Windows Pro, темно-серый, черно-серый, Русская раскладка",566961,1290242,47247,4.9,51,ТехноМаркет,4.9,https://www.ozon.kz/product/asus-vivobook-s14-oled-office-2021-pro-plus-adobe-photoshop-2024-adobe-acrobat-pro-noutbuk-14-amd-3534759632/,AMD Ryzen 5 220,512,AMD Radeon 740M,Windows Pro,14.0,24.0,9.0,1.4,OLED,DDR5,"ABS пластик, Алюминий",AMD Ryzen 5,AMD,4.9,6.0,1920x1200,600.0,Нет,70.0,Глянцевое,Встроенная,AMD,SSD,60,1,ASUS,,AMD,
laptop,,,,,,,,,https://www.ozon.kz/product/lenovo-legion-5-15irx10-igrovoy-noutbuk-15-1-intel-core-i9-14900hx-ram-32-gb-1000-gb-nvidia-3591710807/,Intel Core i9-14900HX,1000,NVIDIA GeForce RTX 5070 (12 Гб),Windows Home,15.1,32.0,5.0,1.9,OLED,DDR5,Алюминиевый сплав,Intel Core i9,Intel,4.1,24.0,2560x1600,,,,Глянцевое,,,,165,5,,,,
laptop,"HP EliteBook 855 G8 Ноутбук 15.6"", AMD Ryzen 5 PRO 5650U, RAM 32 ГБ, SSD 512 ГБ, AMD Radeon RX Vega 7, Windows Pro, серебристый, Русская раскладка",,,38293,,,RJ-45,4.8,https://www.ozon.kz/product/hp-elitebook-855-g8-noutbuk-15-6-amd-ryzen-5-pro-5650u-ram-32-gb-ssd-512-gb-amd-radeon-rx-vega-2820172675/,AMD Ryzen 5 PRO 5650U,512,AMD Radeon RX Vega 7,Windows Pro,15.6,32.0,,1.7,IPS,DDR4,Алюминиевый сплав,AMD Ryzen 5 Pro,Intel,2.3,6.0,1920x1080,,Нет,56.0,Матовое,Встроенная,AMD,SSD,60,1,HP,2.0,,
laptop,"Azerty RBI-4520 Ноутбук 15.6"", Intel Core i3-1215U, RAM 16 ГБ, SSD 1024 ГБ, Intel UHD Graphics, Windows Pro, (120-1166), черный, Русская раскладка",260227,496312,21686,4.8,1320,SamMarkt,4.8,https://www.ozon.kz/product/azerty-rbi-4520-noutbuk-15-6-intel-core-i3-1215u-ram-16-gb-ssd-1024-gb-intel-uhd-graphics-windows-3435426754/,Intel Core i3-1215U,1024,Intel UHD Graphics,Windows Pro,15.6,16.0,6.0,1.7,IPS,DDR4,ABS пластик,Intel Core i3,Intel,1.2,6.0,1920x1080,,Нет,,Матовое,Встроенная,Intel,SSD,60,2.0,,,,
laptop,"Lenovo Ноутбук 15.6"", RAM 4 ГБ, HDD 250 ГБ, Intel HD Graphics, Windows Home, черный",,,7810,,,Правильные ноутбуки,,https://www.ozon.kz/product/lenovo-noutbuk-15-6-ram-4-gb-hdd-250-gb-intel-hd-graphics-windows-home-chernyy-3692442024/,,,Intel HD Graphics,Windows Home,15.6,4.0,,1.21,,DDR3,,Intel Celeron,Intel,1.8,2.0,,,,,,,,HDD,,,Lenovo,,,250
laptop,"Ноутбук 15.6"", AMD Ryzen 5 2500U, RAM 32 ГБ, SSD 2048 ГБ, AMD Radeon Vega 8, Windows Pro, серебристый, Русская раскладка",,,26781,4.9,73,ydgncd,4.9,https://www.ozon.kz/product/noutbuk-15-6-amd-ryzen-5-2500u-ram-32-gb-ssd-2048-gb-amd-radeon-vega-8-windows-pro-serebristyy-3601132477/,AMD Ryzen 5 2500U,2048,AMD Radeon Vega 8,Windows Pro,15.6,32.0,,,,DDR4,,AMD Ryzen 5,AMD,3.6,4.0,1920x1080,,Нет,,Антибликовое,,AMD,SSD,60,2.0,,,AMD,
laptop,"Apple MacBook Neo Ноутбук 13"", Apple A18 Pro, RAM 8 ГБ 256 ГБ, MacOS, желтый, Русская раскладка",526885,4387764,43908,5.0,2,MacTop,5.0,https://www.ozon.kz/product/apple-macbook-neo-noutbuk-13-apple-a18-pro-ram-8-gb-256-gb-macos-zheltyy-russkaya-raskladka-3673544519/,Apple A18 Pro,256,,MacOS,13.0,8.0,16.0,1.23,LED,LPDDR5,Алюминий,Apple A18 Pro,Apple,,6.0,2408x1506,500.0,Нет,36.5,Глянцевое,Встроенная,Apple,,,,,,,
laptop,"Xiaomi Book 16 JYU4640CN Ноутбук 16"", Intel Core 5 220H, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics, Windows Home, серый, Русская раскладка",863660,3572216,71972,5.0,76,WildZone,4.8,https://www.ozon.kz/product/xiaomi-book-16-jyu4640cn-noutbuk-16-intel-core-5-220h-ram-16-gb-ssd-512-gb-intel-iris-xe-2321269994/,Intel Core 5 220H,512,Intel Iris Xe Graphics,Windows Home,16.0,16.0,,1.65,,LPDDR5X,Металл,Intel Core 5,Intel,3.7,12.0,2560x1600,400.0,,72.0,Матовое,Встроенная,Intel,SSD,120,,Xiaomi,,Intel,
laptop,"ASUS VivoBook Go 15 E1504FA-BQ1929 Ноутбук 15.6"", AMD Ryzen 5 7520U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Без системы, (90NB0ZR1-M034H0), серебристый, Русская раскладка",447225,618939,37269,4.8,4,ADV-Tech,4.8,https://www.ozon.kz/product/asus-vivobook-go-15-e1504fa-bq1929-noutbuk-15-6-amd-ryzen-5-7520u-ram-16-gb-ssd-512-gb-amd-radeon-2379299669/,AMD Ryzen 5 7520U,512,AMD Radeon Graphics,Без системы,15.6,16.0,5.0,1.63,IPS,DDR5,,AMD Ryzen 5,AMD,2.8,4.0,1920x1080,250.0,Нет,42.0,Матовое,Встроенная,AMD,SSD,60,1,ASUS,,,
laptop,"MAIBENBEN P429 QHD IPS 60Hz 100% sRGB Ноутбук 14"", Intel Core i5-12450H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Linux, светло-серый, Русская раскладка",,,22914,,,МАЙБЕНБЕН,4.9,https://www.ozon.kz/product/maibenben-p429-qhd-ips-60hz-100-srgb-noutbuk-14-intel-core-i5-12450h-ram-16-gb-ssd-512-gb-intel-uhd-3467793852/,Intel Core i5-12450H,512,Intel UHD Graphics,Linux,14.0,16.0,,1.45,IPS,DDR5,"Алюминий, ABS пластик",Intel Core i5,Intel,3.3,8.0,2240x1400,,Нет,62.0,Глянцевое,Встроенная,Intel,SSD,60,1,MAIBENBEN,8.0,Intel,
laptop,"CHUWI Corebook X, 2026 Ноутбук 14"", Intel Core i3-10100Y, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics 615, Windows Home, серый, Русская раскладка",228676,590026,19057,4.8,36,"ООО ""МАГ ДЕВАЙС""",4.9,https://www.ozon.kz/product/chuwi-corebook-x-2026-noutbuk-14-intel-core-i3-10100y-ram-8-gb-ssd-256-gb-intel-uhd-graphics-3211139586/,Intel Core i3-10100Y,256,Intel UHD Graphics 615,Windows Home,14.0,8.0,,1.4,IPS,DDR3,,Intel Core i3,Intel,1.3,2.0,1920x1080,250.0,Нет,38.0,,Встроенная,Intel,SSD,,1,,,Intel,
laptop,"Lenovo ThinkBook 14 Gen 4 ABA Ноутбук 14"", AMD Ryzen 3 5425U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Windows Pro, (21DKA084IX), серый, Русская раскладка",314896,482782,26242,4.0,1,Space Laptops,4.9,https://www.ozon.kz/product/lenovo-thinkbook-14-gen-4-aba-noutbuk-14-amd-ryzen-3-5425u-ram-16-gb-ssd-512-gb-amd-radeon-graphics-1603958210/,AMD Ryzen 3 5425U,512,AMD Radeon Graphics,Windows Pro,14.0,16.0,,1.4,IPS,DDR4,,AMD Ryzen 3,AMD,2.7,4.0,1920x1080,,Нет,45.0,Матовое,Встроенная,AMD,SSD,60,,Lenovo,,,
laptop,,,,,,,,,https://www.ozon.kz/product/dns-a15fd-intel-core-i3-2320-geforce-640-igrovoy-noutbuk-15-6-ram-6-gb-ssd-256-gb-windows-pro-3720248817/,,256,,Windows Pro,15.6,6.0,,3.0,LED,DDR3,,Intel Core i3,Intel,,4.0,1366x768,,,,,Дискретная,NVIDIA,SSD,,1.3,,2.0,Intel,
laptop,,,,,,,,,https://www.ozon.kz/product/asus-vivobook-16-m1605naq-mb123-noutbuk-16-amd-ryzen-5-150-ram-16-gb-ssd-512-gb-amd-radeon-660m-bez-3538829972/,AMD Ryzen 5 150,512,AMD Radeon 660M,Без системы,16.0,16.0,7.0,1.88,IPS,DDR5,Пластик,AMD Ryzen 5,AMD,3.3,6.0,1920x1200,300.0,Нет,42.0,Матовое,Встроенная,AMD,SSD,60,1,ASUS,,,
laptop,"HP 14-BS042UR Ноутбук 14"", Intel Core i5-7200U, RAM 8 ГБ, SSD, HDD 240 ГБ, AMD Radeon 520 (4 Гб), черный, Русская раскладка",,,17314,,,Магазин Техники,,https://www.ozon.kz/product/hp-14-bs042ur-noutbuk-14-intel-core-i5-7200u-ram-8-gb-ssd-hdd-240-gb-amd-radeon-520-4-gb-chernyy-3763015428/,Intel Core i5-7200U,240,AMD Radeon 520 (4 Гб),,14.0,8.0,,2.2,IPS,DDR4,Пластик,Intel Core i5,Intel,3.1,2.0,1920x1080,,,,Матовое,Дискретная,AMD,"SSD, HDD",,,HP,4.0,,1000
laptop,"Apple MacBook Air M4 2025г 13 дюймов Ноутбук 13.6"", Apple M4, RAM 16 ГБ, SSD 256 ГБ, MacOS, (MacBook Air M4 13 16/256 Midnight), темно-синий, Английская раскладка",,,64694,5.0,229,GURU DEVICE,5.0,https://www.ozon.kz/product/apple-macbook-air-m4-2025g-13-dyuymov-noutbuk-13-6-apple-m4-ram-16-gb-ssd-256-gb-macos-macbook-1955451057/,Apple M4,256,,MacOS,13.6,16.0,18.0,1.2,IPS,,Металл,Apple M4,Apple,4.4,8.0,2560x1600,,Нет,,Глянцевое,Встроенная,Apple,SSD,60,2.0,,,,
laptop,"Lenovo Legion Игровой ноутбук 15.6"", Intel N95, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce GTX 1060 (6 Гб), Windows Pro, серебристый, светло-серый, Английская раскладка",279319,529430,23277,4.6,187,PWR computer,4.6,https://www.ozon.kz/product/lenovo-legion-igrovoy-noutbuk-15-6-intel-n95-ram-16-gb-512-gb-nvidia-geforce-gtx-1060-6-gb-windows-3392649909/,Intel N95,512,NVIDIA GeForce GTX 1060 (6 Гб),Windows Pro,15.6,16.0,3.0,1.78,,DDR4,"Металл, Пластик",,Intel,3.4,4.0,1920x1080,280.0,Нет,,,Дискретная,NVIDIA,SSD,60,2.0,Lenovo,6.0,,512
laptop,"Dell 15-3531 Ноутбук 15.6"", Intel Celeron N2830, RAM 8 ГБ, SSD 120 ГБ, Windows Home, черный, Русская раскладка",83054,263851,6922,,,ZET-Компьютер,4.9,https://www.ozon.kz/product/dell-15-3531-noutbuk-15-6-intel-celeron-n2830-ram-8-gb-ssd-120-gb-windows-home-chernyy-3570331621/,Intel Celeron N2830,120,,Windows Home,15.6,8.0,,2.0,TN,DDR3,ABS пластик,Intel Celeron,Intel,2.16,2.0,1366x768,300.0,Нет,,Матовое,Встроенная,,SSD,60,0.3,Dell,,Intel,
laptop,"Apple MacBook Air Ноутбук 13.3"", Apple M1 (3.2 ГГц), RAM 8 ГБ, SSD 256 ГБ, Apple M1, MacOS, (MGN63SA/A;MGN63HN/A), серый, Русская раскладка. Уцененный товар",324092,608704,27008,,,Ozon Россия,4.9,https://www.ozon.kz/product/apple-macbook-air-noutbuk-13-3-apple-m1-3-2-ggts-ram-8-gb-ssd-256-gb-apple-m1-macos-mgn63sa-3642972170/,Apple M1 (3.2 ГГц),256,Apple M1,MacOS,13.3,8.0,,1.29,,,Алюминий,Apple M1,Apple,3.2,8.0,2560x1600,,Нет,49.9,,,Apple,SSD,,,Apple,,,
laptop,"Ninkear A15 Pro(Двойная ОЗУ и SSD,2.5K IPS 120 Гц) подходит для работы и учебы и Игровой ноутбук 16"", AMD Ryzen 5 5500U, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon Graphics, Windows Pro, (Office+Windows 11 Pro, 2.0 MП Веб-камера, AI видеокарта, WiFi 6, Быстрая зарядка Type-C), серый металлик, Русская раскладка",426655,830744,35555,4.9,135,Ноутбук Фанатик,4.9,https://www.ozon.kz/product/ninkear-a15-pro-dvoynaya-ozu-i-ssd-2-5k-ips-120-gts-podhodit-dlya-raboty-i-ucheby-i-igrovoy-2586867008/,AMD Ryzen 5 5500U,1024,AMD Radeon Graphics,Windows Pro,16.0,16.0,8.0,1.8,IPS,DDR4,"Алюминий, Алюминиевый сплав, Металл",AMD Ryzen 5,AMD,2.1,6.0,2560x1600,,,54.72,Матовое,,AMD,SSD,120,2.0,,,AMD,
laptop,"ATAMAI Ноутбук для учебы Ноутбук 15.6"", Intel N95, RAM 16 ГБ, SSD 128 ГБ, Intel UHD Graphics, Windows Pro, серебристый, Русская раскладка",259874,603138,21657,4.9,159,ATAMAI,4.8,https://www.ozon.kz/product/atamai-noutbuk-dlya-ucheby-noutbuk-15-6-intel-n95-ram-16-gb-ssd-128-gb-intel-uhd-graphics-windows-2550317609/,Intel N95,128,Intel UHD Graphics,Windows Pro,15.6,16.0,5.0,1.5,IPS,DDR4,"ABS пластик, Металл",Intel Celeron,Intel,2.0,4.0,1920x1080,,Нет,29.6,Матовое,Встроенная,Intel,SSD,60,1,,,Intel,
laptop,"ASUS Ноутбук ASUS V16 V3607 Игровой ноутбук 16"", Intel Core 5 210H, RAM 16 ГБ, SSD 1000 ГБ, NVIDIA GeForce RTX 4050 для ноутбуков (6 Гб), Без системы, (90NB15Q1-M00KH0), черный, Русская раскладка",,,51213,5.0,1,Фирменный магазин A...,4.8,https://www.ozon.kz/product/asus-noutbuk-asus-v16-v3607-igrovoy-noutbuk-16-intel-core-5-210h-ram-16-gb-ssd-1000-gb-nvidia-1955629819/,Intel Core 5 210H,1000,NVIDIA GeForce RTX 4050 для ноутбуков (6 Гб),Без системы,16.0,16.0,,1.95,IPS,LPDDR5,,Intel Core 5,Intel,2.2,8.0,1920x1200,300.0,Нет,63.0,Матовое,Дискретная,NVIDIA,SSD,144,,ASUS,6.0,,
laptop,"Thunderobot 911 X17 Игровой ноутбук 17.3"", Intel Core i7-13620H, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 (8 Гб), Windows Pro, черный, Русская раскладка",973041,1328235,81087,5.0,2,TechnoSIB,5.0,https://www.ozon.kz/product/thunderobot-911-range-17-911-x-igrovoy-noutbuk-17-3-intel-core-i7-13620h-ram-32-gb-ssd-1024-3229769829/,Intel Core i7-13620H,1024,NVIDIA GeForce RTX 5060 (8 Гб),Windows Pro,17.3,32.0,,,IPS,DDR5,ABS пластик,Intel Core i7,Intel,4.9,10.0,2560x1440,,Нет,,Матовое,Дискретная,NVIDIA,SSD,165,1,Thunderobot,8.0,,
laptop,"Lenovo IdeaPad 5 2-in-1 16AKP10 Ноутбук 16"", AMD Ryzen AI 7 350, RAM 16 ГБ, SSD 1024 ГБ, AMD Radeon 860M, Windows Home, (83KU0013US), синий, Русская раскладка",,,46102,5.0,101,НОТИК,4.8,https://www.ozon.kz/product/lenovo-ideapad-5-2-in-1-16akp10-noutbuk-16-amd-ryzen-ai-7-350-ram-16-gb-ssd-1024-gb-amd-radeon-860m-3544795330/,AMD Ryzen AI 7 350,1024,AMD Radeon 860M,Windows Home,16.0,16.0,11.5,2.0,IPS,DDR5,"Алюминий, Пластик",AMD Ryzen AI 7,AMD,2.0,8.0,1920x1200,300.0,Да,57.0,Глянцевое,Встроенная,AMD,SSD,60,2.0,,,,
laptop,"Lenozon 2026 Игровой ноутбук 16"", Intel Alder Lake N95, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce MX450 (4 ГБ), Windows Pro, серый металлик, Русская раскладка",268163,1057881,22347,4.7,333,Laptop Super Factor...,4.8,https://www.ozon.kz/product/lenozon-2026-igrovoy-noutbuk-16-intel-alder-lake-n95-ram-16-gb-ssd-512-gb-nvidia-geforce-mx450-4-gb-3351298638/,Intel Alder Lake N95,512,NVIDIA GeForce MX450 (4 ГБ),Windows Pro,16.0,16.0,4.0,1.8,IPS,DDR4,ABS пластик,Intel N-series,Intel,3.4,4.0,1920x1200,,Нет,38.5,Глянцевое,Дискретная,NVIDIA,SSD,60,0.3,,2.0,Intel,
laptop,"ASUS Zenbook 14 Ноутбук 14"", AMD Ryzen AI 5 430, RAM 16 ГБ, SSD 1024 ГБ, Без системы, (90NB17R1-M00880), черный, Русская раскладка",569866,691779,47489,5.0,4,Ozon Россия,4.9,https://www.ozon.kz/product/asus-zenbook-14-noutbuk-14-amd-ryzen-ai-5-430-ram-16-gb-ssd-1024-gb-bez-sistemy-90nb17r1-3539306820/,AMD Ryzen AI 5 430,1024,,Без системы,14.0,16.0,,1.2,,LPDDR5X,Алюминий,AMD Ryzen AI 5,AMD,,,1920x1200,400.0,,75.0,Глянцевое,Встроенная,,SSD,60,,ASUS,16.0,,
laptop,"Apple Ноутбук, RAM 8 ГБ",322517,656800,26877,,,Comp+,4.9,https://www.ozon.kz/product/apple-noutbuk-ram-8-gb-1817944247/,,,,,,8.0,,,,,,Intel Core i5,,,,,,,,,,,,,,,,,
laptop,,,,,,,,,https://www.ozon.kz/product/dlya-raboty-ucheby-igr-noutbuk-15-6-intel-core-i5-1030ng7-ram-16-gb-ssd-512-gb-intel-iris-3076731462/,Intel Core i5-1030NG7,512,Intel Iris Plus Graphics G7,Windows Home,15.6,16.0,5.0,1.6,IPS,LPDDR4,Пластик,Intel Core i5,Intel,1.1,4.0,1920x1080,,Нет,,Матовое,Встроенная,Intel,SSD,60,2.0,,,,
laptop,"Lenovo ThinkBook 16+ Ноутбук 16"", Intel Core Ultra 9 285H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, серый, Русская раскладка",1044259,1445495,87022,,,LosTelecom,5.0,https://www.ozon.kz/product/lenovo-thinkbook-16-noutbuk-16-intel-core-ultra-9-285h-ram-32-gb-ssd-1024-gb-intel-arc-3558967354/,Intel Core Ultra 9 285H,1024,Intel Arc Graphics,Windows Home,16.0,32.0,8.0,1.9,IPS,DDR5,Алюминий,Intel Core Ultra 9,Intel,5.4,16.0,3200x2000,,Нет,85.0,Матовое,Встроенная,Intel,SSD,165,,Lenovo,,Intel,
laptop,"Lenovo Ноутбук 15"", Intel Core i3-1115G4, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",,,27445,,,Маркетплейс,,https://www.ozon.kz/product/lenovo-noutbuk-15-intel-core-i3-1115g4-ram-8-gb-ssd-256-gb-intel-uhd-graphics-windows-pro-3501740785/,Intel Core i3-1115G4,256,Intel UHD Graphics,Windows Pro,15.0,8.0,6.0,2.7,TN,DDR4,Пластик,Intel Core i3,Intel,3.4,2.0,1920x1080,,Нет,,Матовое,Встроенная,Intel,SSD,60,,,,Intel,
